Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida,,,,,
1,-3.885129105,-5.610482348,-4.597953548,-3.176792586,-1.254751518,-3.975869979,-3.871567358,0,,,,,
1,-1.894223344,-3.880117726,-4.912083758,-3.343480223,-2.299416879,-0.1155747058,-1.705148065,0,,,,,
1,-2.035330228,-4.43890343,-0.7087599487,-3.741245032,-2.963421584,-2.511476902,-2.68894028,0,,,,,
1,-5.112458357,-5.599605867,-1.346065122,-0.3076631848,-2.568400972,-0.6949370189,-5.689661343,0,,,,,
1,-0.8207193847,-5.92263612,-2.711210359,-2.304058931,-3.988735989,-1.000168057,-2.1602718,0,,,,,
0,-5.104663515,-3.637588471,-3.901734681,-1.986667206,-1.899595162,-2.884750883,-1.135512636,0,,,,,
0,-4.080394341,-4.329270169,-4.152021604,-4.732059319,-3.325075219,-5.667189028,-0.5550179348,0,,,,,
0,-1.874706371,-5.170312938,-2.800311092,-3.045159146,-1.741564223,-4.576391999,-5.907983548,0,,,,,
1,-2.216923332,-2.273544973,-1.731914741,-3.869100976,-3.753513297,-3.562178394,-2.668864317,0,,,,,
1,-1.963103786,-1.102987326,-5.017615802,-1.42142717,-2.658058116,-5.559938515,2.352468407,0,,,,,
0,-0.1790037652,-1.679106709,-3.0954761,-3.784541941,-4.335158388,-3.878205389,6.930355333,0,,,,,
1,-3.455453802,-4.263674016,-2.049713191,-4.142969459,-5.129826171,-0.7386368998,0.2611922432,0,,,,,
0,-1.679892811,-4.036613847,-5.680051543,-3.199830559,-0.9782859795,-4.723761914,-2.464201916,0,,,,,
0,-4.758882716,-1.057963024,-3.318398772,-0.4405747352,-5.131786421,-2.939841928,-3.018779435,0,,,,,
0,-4.588528953,-3.321918122,-5.430611467,-0.555124695,-3.745316666,-4.788979911,-6.717297142,0,,,,,
1,-3.511188332,-1.590940669,-4.562656646,-5.89234193,-3.039260751,-4.86233896,5.364585581,0,,,,,
0,-0.7354158221,-3.989100462,-2.56242141,-5.557814486,-0.1977120139,-0.3967091707,-3.051826466,0,,,,,
0,-2.648701853,-3.171777156,-1.60713017,-1.043293153,-5.700681168,-1.742882775,2.472377461,0,,,,,
1,-1.20108578,-3.023434586,-0.6506556746,-3.467392862,-2.53123044,-2.062582629,-3.840195002,0,,,,,
1,-4.132905246,-1.730208553,-1.93696597,-2.080367083,-1.845110161,-0.4755429407,-3.775756884,0,,,,,
0,-2.063773411,-5.987126147,-4.632341331,-2.043620898,-0.2013087214,-3.282170438,-6.372625546,0,,,,,
1,-1.756939506,-4.404732679,-1.041079975,-0.3696538771,-2.268644338,-4.610624841,-6.923451213,0,,,,,
1,-3.564304366,-1.65372971,-3.619777114,-3.739211815,-2.016224199,-5.663719181,6.821410369,0,,,,,
1,-5.624045535,-4.961717418,-0.8772349976,-2.061550956,-5.020113074,-3.200881531,0.1943018274,0,,,,,
1,-4.609183594,-5.225278359,-2.348931319,-3.753185008,-2.481320671,-1.969696736,2.592178891,0,,,,,
0,-5.494162434,-4.388340046,-5.1623473,-2.73715213,-0.7800571572,-0.4701076279,5.399162758,0,,,,,
0,-4.608507131,-5.643732635,-2.531412115,-0.6350369355,-5.650130993,-1.04191377,3.12084521,0,,,,,
0,-5.139146929,-0.391655381,-4.008501329,-3.93350814,-1.117669398,-5.807413847,-4.077835767,0,,,,,
0,-5.899225927,-4.926729387,-5.764087307,-4.093358456,-3.29141516,-3.922849456,-4.516621112,0,,,,,
1,-5.533916609,-0.2306858534,-1.718338338,-4.317539416,-5.703867068,-1.742245642,-5.313376048,0,,,,,
0,-3.979071823,-2.597707206,-5.897983767,-5.42049888,-3.16572354,-5.339026789,5.243056006,0,,,,,
0,-2.401087771,-4.018618484,-1.925209737,-0.4652741094,-3.478913354,-0.6540027621,5.359393251,0,,,,,
0,-0.3142981274,-5.215234537,-0.08395622444,-0.4493021908,-0.02135495024,-1.361901926,-3.28124913,0,,,,,
1,-3.551991332,-2.231613576,-1.591907381,-2.499940312,-0.3047306231,-5.392716773,5.946019754,0,,,,,
1,-2.279445358,-2.473242805,-3.020024422,-4.160387496,-3.719835849,-3.203373653,2.846987504,0,,,,,
1,-1.092196285,-4.088807743,-2.853363316,-3.545223757,-4.223284598,-2.086185206,2.320354763,0,,,,,
0,-2.918373258,-3.967376367,-5.54701392,-1.022452493,-3.722140516,-4.889286197,5.4030359,0,,,,,
0,-5.605523531,-2.332528664,-1.720685207,-0.8580033657,-1.15695967,-3.705097837,-1.831910755,0,,,,,
1,-2.748525272,-2.376834982,-3.330032584,-5.571756798,-4.522680565,-1.407371289,4.401046854,0,,,,,
1,-1.925953243,-1.997024742,-2.496780838,-1.053132261,-1.136764561,-0.9126058543,-6.373118653,0,,,,,
1,-5.170114234,-4.301984769,-2.042695524,-1.405412234,-2.322024597,-3.090122803,0.9799308194,0,,,,,
1,-4.611545791,-2.069909706,-1.713918345,-0.4046712694,-4.632376517,-5.293390883,3.00715113,0,,,,,
0,-3.025941888,-3.386228042,-0.6352678285,-0.521026744,-3.246801387,-3.136857275,6.318781762,0,,,,,
0,-1.861532052,-0.07058187414,-1.345455348,-1.737522922,-0.1105917667,-4.360257034,-6.195043106,0,,,,,
1,-2.507743998,-2.743789457,-5.142930389,-4.71931138,-2.956270896,-1.318427696,3.025196394,0,,,,,
1,-0.09588131685,-3.439937608,-1.543007142,-4.618045793,-1.387610106,-4.332545977,5.543177302,0,,,,,
0,-4.180147906,-2.530353242,-0.4541291714,-4.617683179,-1.496606098,-4.818011299,-4.992265783,0,,,,,
1,-1.493003127,-3.792349733,-3.125155748,-4.355123449,-4.275971907,-5.130000368,3.4146652,0,,,,,
1,-3.811980451,-1.89005347,-1.873908142,-3.369932527,-2.052564308,-1.399402778,-0.3203938062,0,,,,,
0,-2.383647521,-3.21404537,-0.9188492259,-5.745777557,-2.219851567,-4.19109956,2.210176824,0,,,,,
0,-1.437164689,-4.793913122,-2.272766273,-2.947457601,-1.810488225,-4.602154563,3.137818882,0,,,,,
0,-3.288668853,-0.8373413394,-5.112614682,-3.073988439,-0.7170651929,-2.47515095,2.397367856,0,,,,,
1,-5.818814408,-0.03218334799,-5.886936306,-2.741212164,-0.67957161,-2.209592534,-2.99244315,0,,,,,
1,-0.2420588432,-5.711647414,-2.455086951,-2.743429231,-3.702634642,-3.529627776,3.621542652,0,,,,,
0,-2.632336673,-3.676447319,-2.042131096,-3.904714883,-2.510171931,-3.269608766,-5.68358808,0,,,,,
1,-4.993702971,-3.794468346,-1.259916504,-5.635640552,-2.365368834,-0.3862612863,-0.6856756251,0,,,,,
0,-4.157943027,-5.059132027,-4.315341873,-0.5186024171,-5.838315388,-2.419631868,3.041782224,0,,,,,
1,-0.7247000408,-0.6368259854,-4.261400911,-3.414340463,-0.7948191586,-1.292359426,-4.143001741,0,,,,,
0,-4.883505694,-1.695063437,-2.710811898,-3.88718468,-3.106106132,-3.461269957,-2.074292395,0,,,,,
1,-1.231035089,-4.61140149,-4.395025827,-3.164451154,-2.873498509,-5.694666678,-0.9713090175,0,,,,,
1,-1.193265925,-5.755782526,-1.259031857,-4.710221355,-0.7447388834,-2.378809408,-0.5632845725,0,,,,,
1,-4.393993415,-4.880329881,-1.135107238,-2.364665691,-5.006629389,-2.816994691,2.797264073,0,,,,,
0,-2.591649541,-5.075919478,-3.525674917,-5.736144333,-5.983483082,-5.91058404,-5.866242225,0,,,,,
0,-2.141249361,-3.105831516,-0.28279372,-4.614397154,-4.685331945,-4.935843309,-4.75192417,0,,,,,
0,-0.6690112088,-1.487442146,-2.379543919,-1.940720108,-2.927127263,-0.4067351549,2.502654637,0,,,,,
1,-2.80519513,-5.236885369,-1.182487417,-0.4374612434,-5.946334343,-0.03954605501,-1.698451037,0,,,,,
0,-3.444214059,-2.942019829,-0.2005959895,-3.441693232,-3.620774473,-3.659206099,2.033963914,0,,,,,
1,-0.8921628301,-1.230848666,-5.322230392,-5.704324491,-0.9724941841,-0.6611738285,4.397559456,0,,,,,
1,-0.5687764933,-0.3010798751,-3.226206537,-0.02135807727,-1.073894131,-1.565030254,5.929998711,0,,,,,
0,-5.410927006,-5.05052341,-0.5135175432,-0.7439635684,-5.019958164,-2.396846971,-1.580544256,0,,,,,
0,-5.107121991,-2.953917252,-0.1333738132,-2.185854357,-4.581550961,-5.066784852,-2.501343163,0,,,,,
1,-1.512699564,-5.485646661,-4.801352533,-0.3128922032,-2.804244697,-4.273332476,-0.4666752156,0,,,,,
0,-2.585056196,-4.575000294,-2.048368864,-2.589908052,-3.955649801,-2.481144756,-6.262573835,0,,,,,
0,-1.419988664,-0.1673938874,-0.1849608454,-0.5685353283,-5.794267642,-4.209266322,-5.587124947,0,,,,,
0,-5.623757129,-2.995511004,-5.532298615,-3.405897065,-0.4307949001,-0.05903413233,-0.3492464468,0,,,,,
0,-1.853697311,-5.005304287,-3.420492503,-5.113484056,-5.358966706,-0.4061697091,-6.565226493,0,,,,,
1,-1.253669354,-5.191280234,-1.569572872,-5.135698101,-0.1604420945,-5.617160371,-2.109999196,0,,,,,
0,-4.007993245,-1.88637041,-5.637149996,-3.776142407,-4.660209418,-1.870121874,1.134924447,0,,,,,
0,-1.833096235,-2.999286106,-4.326784481,-0.3064962772,-2.568913683,-0.6985368382,3.863344526,0,,,,,
1,-4.230362616,-5.755009957,-5.098600596,-4.977549827,-1.800668236,-5.894718171,2.628245547,0,,,,,
1,-1.790913219,-1.619477002,-1.327007224,-4.358353308,-5.002587265,-3.098751305,-5.367199781,0,,,,,
1,-5.140230378,-0.8326388163,-4.669211401,-4.897685401,-0.9299544013,-5.436302773,-1.728021523,0,,,,,
1,-3.654604837,-5.704064582,-0.4709804099,-4.792125772,-2.220229924,-4.199568974,-5.109579879,0,,,,,
1,-3.617232898,-4.724769475,-0.3147751877,-0.9220733305,-1.933168531,-1.224736363,4.898183785,0,,,,,
0,-1.551236136,-2.37587509,-4.893619267,-5.853611827,-3.393612763,-3.093353341,0.8727660946,0,,,,,
0,-5.099085668,-2.208419396,-1.81596335,-1.379023762,-5.085757278,-5.236693698,6.101310538,0,,,,,
1,-4.454510285,-1.063617299,-5.715335333,-4.060429265,-0.6678473346,-4.171648164,2.112806261,0,,,,,
1,-1.276708188,-0.8703708417,-0.03902388078,-1.713162604,-4.057974679,-1.864069594,-6.168170369,0,,,,,
0,-5.049757383,-5.779848313,-2.720854001,-2.735967618,-0.1684827558,-5.662028168,2.916091024,0,,,,,
0,-1.729329862,-1.297988955,-1.317277908,-3.174111216,-3.512949545,-0.9811325122,2.750864529,0,,,,,
0,-0.2366343973,-2.466334997,-3.618722394,-3.293221421,-0.163484294,-1.85646969,-2.048260189,0,,,,,
0,-3.086485034,-1.045181387,-1.362088508,-0.7331201465,-2.599246954,-4.160031659,3.121263246,0,,,,,
1,-5.537057549,-0.9577939608,-5.027149401,-5.785833279,-4.941506457,-4.94651518,-1.469438729,0,,,,,
0,-2.634642201,-2.761251596,-0.6673006242,-4.481305013,-5.412557104,-5.352840705,-1.530852039,0,,,,,
1,-3.991091488,-4.384562156,-3.802914699,-3.58424153,-3.14911573,-2.319437757,6.258370552,0,,,,,
0,-4.059552633,-4.455212911,-4.40406024,-2.572775156,-1.670703666,-4.167997326,-3.288160433,0,,,,,
0,-2.263322384,-3.745533291,-4.921036848,-2.768413701,-2.694105001,-1.491525683,-4.348111935,0,,,,,
1,-4.337841853,-1.671246452,-0.9665984761,-2.894614797,-5.781272493,-1.191532886,-3.87777378,0,,,,,
0,-5.435848989,-3.307170848,-4.921959739,-5.59181499,-3.567083136,-5.3300875,-6.069160886,0,,,,,
0,-1.84280509,-0.4768135502,-2.335464714,-3.034344308,-5.244838338,-4.766442865,-5.561196713,0,,,,,
0,-4.705139283,-3.592076669,-4.527979499,-1.392553999,-3.290964631,-5.852461632,-4.909833256,0,,,,,
0,-4.855476692,-5.156187485,-4.565043219,-1.228425387,-1.607809118,-5.382740318,-1.968714285,0,,,,,
1,-4.559399298,-2.430482069,-2.821311212,-2.930174892,-4.546701706,-5.035356338,4.141436455,0,,,,,
1,-2.536779303,-2.152332994,-3.102516362,-2.952638118,-2.054397102,-4.862784906,4.534104991,0,,,,,
0,-4.481035143,-2.841212931,-1.846925804,-0.7404410356,-3.182007093,-0.5704298692,6.317211334,0,,,,,
0,-1.034653077,-4.025898377,-2.697036327,-3.945058627,-0.5950238374,-2.581279539,1.348209184,0,,,,,
0,-0.8176060035,-2.260740589,-1.755454499,-4.065353018,-4.068343457,-2.48587943,-2.625286257,0,,,,,
0,-3.629544625,-1.424154899,-1.730319537,-3.544041372,-3.899709606,-3.072540867,-5.686830937,0,,,,,
1,-0.571185401,-0.6625133222,-5.905965054,-1.963238439,-5.215083681,-5.769676944,4.827629419,0,,,,,
1,-0.6362917065,-4.725833746,-2.06354142,-5.999429759,-5.536624203,-1.50324716,-4.561897386,0,,,,,
1,-5.124163548,-4.616004861,-0.1682044885,-2.12027111,-1.740466465,-4.628273098,0.983267228,0,,,,,
0,-1.28235045,-5.291602883,-4.883937832,-4.013366966,-2.033172681,-5.031571532,-5.533399198,0,,,,,
1,-2.35263308,-2.430026596,-3.716442856,-4.283478412,-1.638327034,-3.317380774,-3.333904669,0,,,,,
1,-4.10435358,-0.7092726433,-1.937313978,-4.784012872,-3.355756597,-2.781445069,-0.8033130822,0,,,,,
0,-4.162051543,-2.546536795,-2.62685132,-1.678944798,-0.2411331942,-4.405708948,5.161283942,0,,,,,
1,-4.923280322,-0.2383991496,-1.887457631,-1.388424579,-2.533951515,-0.3074630565,4.684557556,0,,,,,
1,-5.033829443,-5.035195906,-3.441424427,-1.762354137,-1.391695597,-1.202116091,2.500412493,0,,,,,
0,-5.695004884,-3.339725229,-3.538708481,-1.950340772,-5.800322735,-5.363714835,-0.1230434004,0,,,,,
1,-4.932862944,-3.070557407,-4.459898777,-3.591561745,-3.773182565,-3.124996117,-6.883206911,0,,,,,
1,-0.8478693514,-5.460594029,-5.255438891,-3.800937314,-3.88179205,-3.491470053,6.831739674,0,,,,,
1,-5.70133783,-0.5003410743,-3.467493827,-0.3789278964,-2.96440143,-4.805246122,0.09453861333,0,,,,,
0,-4.693176539,-1.34110721,-0.169485301,-4.860353649,-5.17648657,-0.3423070952,5.833493037,0,,,,,
1,-1.221954283,-3.896580606,-0.8182638564,-3.650599556,-3.311413395,-2.660854132,-0.2080729583,0,,,,,
1,-3.932402759,-1.816177104,-2.559478627,-3.87030743,-2.428736242,-1.36686159,-3.431311579,0,,,,,
0,-1.717141842,-0.9204279076,-4.998532383,-1.748715476,-3.218632082,-3.888998581,-1.802119633,0,,,,,
0,-2.486521675,-4.882823778,-4.991156822,-1.592044984,-0.157500293,-3.605115445,1.614304295,0,,,,,
0,-4.999988832,-4.66444653,-3.901497112,-3.793121856,-4.280885047,-4.637097252,4.736357286,0,,,,,
1,-5.916450735,-2.44795098,-2.24500003,-5.993650876,-3.571481122,-2.413002305,-0.8196766016,0,,,,,
1,-5.927152624,-1.063786044,-2.036340648,-0.8611046749,-1.800262147,-1.546045845,-5.283241573,0,,,,,
1,-2.278387124,-5.540540321,-2.26258271,-2.399064676,-1.319722416,-4.726370283,5.039039623,0,,,,,
0,-0.6656358824,-2.644645315,-2.64383533,-4.785925957,-3.087760063,-5.120042438,4.682423173,0,,,,,
0,-3.946081731,-5.800664542,-1.02984313,-3.131510269,-3.435142147,-4.55704616,-5.574628941,0,,,,,
1,-5.760235692,-2.336936085,-1.915752917,-3.068631943,-1.254095498,-5.378037097,-2.428943876,0,,,,,
0,-5.402087078,-4.511127132,-0.06876232684,-5.153201755,-0.201492956,-1.825219384,6.298929678,0,,,,,
1,-0.4699406342,-5.44955579,-1.849710287,-1.078306297,-5.707986255,-0.1916133091,2.00134413,0,,,,,
1,-2.478155608,-0.9918930016,-3.496741387,-3.85370293,-5.761263444,-1.656733952,0.4605850606,0,,,,,
0,-0.9523562862,-4.464754727,-0.8412366497,-0.01626933889,-5.084585614,-5.404721482,3.863685215,0,,,,,
0,-1.398505256,-0.6320297841,-3.939069397,-3.162004634,-3.813398492,-2.465515903,-1.302236553,0,,,,,
0,-5.620192258,-5.770819909,-1.824719135,-5.87186198,-3.494558448,-0.2383344499,0.5382490372,0,,,,,
1,-3.429111719,-3.83370058,-5.40635613,-4.333872695,-4.029057053,-0.5884579148,-1.678617122,0,,,,,
1,-4.612291205,-1.864831483,-1.227880704,-0.8455601711,-3.712955158,-2.111047813,3.90258829,0,,,,,
1,-2.197849678,-5.261149711,-3.128537906,-0.3711825903,-3.310375273,-5.369088202,-6.57528088,0,,,,,
1,-5.109997314,-0.8042305865,-1.335995295,-1.61799148,-3.2810997,-0.877690881,6.329627263,0,,,,,
1,-0.4987505643,-2.048730539,-3.616179705,-3.284486402,-4.769059983,-0.05449438333,2.055762015,0,,,,,
1,-5.283762356,-3.134060609,-0.1021426895,-0.8366976629,-1.428166249,-1.816948322,1.214637275,0,,,,,
0,-4.354244564,-2.183209007,-0.3302293644,-0.3828956561,-5.557095791,-3.657780742,-5.291162002,0,,,,,
1,-5.212701528,-4.68723294,-5.625425105,-1.171507037,-1.988067787,-3.765174549,5.400163475,0,,,,,
0,-5.690648096,-3.840046158,-0.3233238107,-3.786256653,-1.542665981,-1.292104183,1.411095795,0,,,,,
0,-4.153817112,-2.18626295,-5.356763269,-5.291452257,-0.4722901535,-2.473385779,-2.022134081,0,,,,,
0,-0.2787707452,-4.242531127,-2.73019941,-2.096548626,-3.258122668,-3.466643037,4.851417591,0,,,,,
1,-3.927309802,-3.274421028,-4.510219821,-3.563140329,-2.938019091,-5.943748744,4.216772722,0,,,,,
0,-3.446047454,-0.8187754497,-5.025976764,-3.637263749,-1.039316711,-2.39506025,5.963635528,0,,,,,
1,-2.208814469,-3.821949255,-4.189847258,-1.431231896,-0.5404836392,-3.628682178,-0.7268901531,0,,,,,
1,-3.132548869,-3.980186666,-3.149130491,-4.378292372,-5.493430729,-3.961776414,6.966586966,0,,,,,
0,-4.149612974,-2.803257394,-1.257975522,-3.354625478,-1.278050663,-4.872430764,-5.553983505,0,,,,,
0,-1.587340576,-5.977418386,-0.4591453021,-5.627420711,-4.435532566,-3.225088173,-0.2417099702,0,,,,,
1,-1.637472332,-3.945209871,-2.610272894,-1.857497703,-2.03199817,-1.651154031,3.218218177,0,,,,,
1,-3.636510227,-2.955529827,-3.05630761,-2.809074186,-1.558072582,-3.771562434,-1.218191598,0,,,,,
0,-3.946361824,-2.665653416,-1.617548096,-4.077511916,-2.150796056,-0.6322256184,-3.583061039,0,,,,,
1,-4.140582379,-2.269531255,-4.345186536,-3.163339557,-1.326416093,-5.416689294,-4.108521789,0,,,,,
0,-3.295087882,-5.998158625,-3.75030797,-5.306261244,-0.891433744,-2.957638976,3.397619826,0,,,,,
0,-2.258611751,-2.048299824,-4.592290195,-1.168786072,-5.251995204,-1.239257078,5.559036984,0,,,,,
1,-5.047014842,-3.721015717,-1.142818576,-2.980893309,-2.510160745,-4.575743031,-2.865279602,0,,,,,
1,-3.013872231,-3.138430807,-2.318592979,-2.447149808,-1.080780074,-5.473867007,-6.977407451,0,,,,,
1,-4.944265399,-1.660358828,-0.3815986035,-0.2444524273,-1.878792055,-4.482627203,-2.962863467,0,,,,,
0,-2.312424123,-4.927661122,-3.766366686,-3.145824162,-4.072316334,-1.128270482,4.093749921,0,,,,,
0,-4.265841152,-5.102899754,-0.4937414541,-0.4838375656,-4.844363525,-5.161483298,0.8214059826,0,,,,,
0,-3.069891987,-3.498543125,-2.577509583,-4.660367566,-3.22563068,-0.5013855796,6.539841654,0,,,,,
1,-1.495267962,-2.379223485,-4.682537011,-3.923574356,-5.85279506,-5.339401409,-6.901460757,0,,,,,
0,-0.953259678,-4.248826357,-4.283679077,-5.467207484,-5.97573311,-0.8388413985,-3.166952312,0,,,,,
0,-0.4869717253,-3.184506626,-4.617941883,-3.745456611,-5.436787752,-2.38500083,-1.221675641,0,,,,,
0,-5.766411229,-5.51307509,-2.631542642,-5.460522094,-1.75438172,-1.796369098,6.033974931,0,,,,,
1,-0.5134545803,-1.987510237,-5.653429538,-3.125251956,-2.714402485,-1.282839128,6.880457096,0,,,,,
0,-0.8493044958,-4.296236896,-0.9047657567,-2.524292903,-3.893153452,-2.496270748,-6.574492429,0,,,,,
0,-4.516369765,-4.747916187,-2.306572063,-3.189279772,-2.344649332,-3.086938431,-5.129323754,0,,,,,
1,-1.878143042,-4.590793509,-0.05656252389,-1.353924661,-5.115876825,-5.308278212,-6.151373875,0,,,,,
1,-3.992175669,-0.1557197705,-4.830849496,-4.234031105,-3.406498438,-5.463347772,-2.188139724,0,,,,,
1,-5.235581896,-1.374665378,-4.427194477,-0.5130793838,-2.592132886,-1.916398581,-3.525542786,0,,,,,
1,-0.3276327655,-2.44817316,-5.700133457,-3.648873342,-3.666551506,-1.26226902,5.128124106,0,,,,,
1,-4.45698484,-3.362875143,-4.632408555,-4.692697899,-5.458067684,-3.516606491,-3.221247911,0,,,,,
0,-4.41696577,-5.250458753,-5.664099205,-5.465102655,-5.911308709,-3.78277732,4.911439841,0,,,,,
0,-2.877995775,-3.406063698,-0.1349428711,-2.156112867,-3.91524426,-0.8435856358,2.91282153,0,,,,,
1,-1.623036483,-3.926121237,-1.483541873,-4.678499086,-0.5426255237,-1.065989539,-3.163919117,0,,,,,
0,-1.115376061,-0.3080231795,-1.488669234,-5.417983606,-3.211025712,-3.305998337,-3.521133274,0,,,,,
0,-5.960909982,-0.09464339286,-3.444796292,-4.668497757,-2.709273513,-1.90609832,1.86082524,0,,,,,
1,-1.343191785,-5.950493356,-2.626235961,-4.9850823,-1.244121271,-3.610105343,-1.748321626,0,,,,,
1,-4.487300585,-5.323232929,-1.29483351,-0.4060086611,-3.515142609,-3.627985121,2.06074984,0,,,,,
1,-0.9592801432,-2.290347154,-3.867043926,-1.694110001,-5.268854645,-4.327911102,-4.17948287,0,,,,,
1,-0.1016526438,-3.471794669,-0.09526097424,-2.04674716,-5.821817194,-1.237130286,2.80168341,0,,,,,
1,-5.257520329,-0.1540589521,-2.124655436,-5.359340231,-5.229590011,-4.963557594,-6.023857084,0,,,,,
0,-1.149177312,-4.237582657,-2.408604498,-3.105145166,-4.243238692,-3.33381223,-1.193168939,0,,,,,
1,-5.873117869,-5.279863207,-1.026183377,-0.3404185266,-1.809030556,-4.106435485,4.303674839,0,,,,,
1,-4.527678535,-0.9746196429,-1.172599685,-1.269991349,-3.665740111,-3.012675055,4.816358378,0,,,,,
0,-0.04499918469,-5.87540439,-4.341516963,-2.565787524,-0.2380389635,-2.500680667,2.571186436,0,,,,,
0,-3.635159372,-1.59258989,-0.6735249582,-2.070952919,-3.632703526,-5.598745393,-6.04983482,0,,,,,
1,-0.278883957,-0.2298976714,-3.57636158,-4.228442689,-0.6507095482,-0.3234319321,-0.3205504745,0,,,,,
1,-2.095214883,-4.707569894,-2.863164625,-3.271099269,-5.108807875,-0.7470329246,-4.411188081,0,,,,,
1,-5.769844873,-4.11504134,-2.269740666,-4.569825834,-5.772976127,-3.05177077,6.056479609,0,,,,,
1,-2.110349959,-3.539184693,-2.043084626,-3.80509505,-5.940666162,-0.1695922706,-0.2815497873,0,,,,,
1,-5.495622751,-2.139158466,-5.656848515,-2.332175784,-1.430626757,-4.724757031,3.181774366,0,,,,,
0,-0.9573857161,-5.464138004,-0.766414189,-2.323477952,-1.784514087,-4.52806942,6.967243225,0,,,,,
1,-2.353879962,-2.008540777,-3.580744558,-1.345417539,-5.148584262,-5.199808811,4.493331991,0,,,,,
0,-4.863856887,-3.877649551,-5.590105069,-4.387534813,-2.86544659,-1.132500862,-0.1884823324,0,,,,,
0,-4.213464781,-1.508794242,-0.388435536,-2.658277491,-1.636350812,-3.365022942,-1.806563863,0,,,,,
0,-4.274098538,-2.142275519,-1.978106766,-3.89594261,-5.868969482,-2.866755752,-4.93812847,0,,,,,
0,-2.912922429,-1.215454414,-3.516248197,-2.854678446,-4.249009771,-5.932351002,4.698287926,0,,,,,
1,-2.499946563,-2.237545613,-5.928489222,-4.417257849,-0.8038447202,-2.245265435,-1.741473543,0,,,,,
0,-5.868499689,-0.04636699811,-3.947204634,-1.171242588,-5.911862939,-1.773073128,-3.212933717,0,,,,,
1,-3.494548743,-2.055507863,-5.200232632,-4.382272561,-3.304401338,-1.944413925,1.110973289,0,,,,,
