Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1.00,-0.61,-1.12,-0.74,-1.00,-0.62,-2.84,0.61,1
-1.00,-0.74,-1.13,-0.65,-1.08,-0.69,-1.54,-0.52,2
-1.00,-0.70,-0.80,-0.68,-1.08,-0.67,-4.30,-0.55,2
-1.00,-0.78,-1.04,-0.75,-0.95,-0.63,-3.72,-0.52,2
-1.00,-0.75,-1.01,-0.62,-0.90,-0.79,-2.52,-0.58,2
-1.00,-0.58,-0.84,-0.75,-1.10,-0.59,-2.70,-0.58,2
-1.00,-0.56,-1.09,-0.77,-0.98,-0.77,-2.11,-0.55,2
-1.00,-0.67,-0.98,-0.77,-1.12,-0.72,-2.95,-0.49,2
-1.00,-0.67,-1.03,-0.76,-1.07,-0.74,-3.51,-0.47,2
-1.00,-0.70,-1.09,-0.69,-0.91,-0.75,-1.78,-0.48,2
-1.00,-0.69,-0.81,-0.64,-1.06,-0.60,-3.23,-0.52,2
-1.00,-0.60,-0.80,-0.70,-1.02,-0.79,-4.49,-0.56,2
-1.00,-0.70,-0.96,-0.67,-0.84,-0.57,-3.13,-0.55,2
-1.00,-0.62,-0.81,-0.73,-0.91,-0.60,-3.50,-0.48,2
-1.00,-0.56,-1.10,-0.72,-0.96,-0.65,-1.95,-0.54,2
-1.00,-0.64,-1.09,-0.59,-1.20,-0.56,-4.43,-0.59,2
-1.00,-0.77,-0.83,-0.75,-0.88,-0.75,-3.36,-0.56,2
-1.00,-0.79,-0.89,-0.67,-1.08,-0.63,-1.72,-0.47,2
-1.00,-0.58,-1.06,-0.76,-1.11,-0.75,-2.32,-0.48,2
-1.00,-0.56,-1.08,-0.56,-0.99,-0.71,-4.17,-0.60,2
-1.00,-0.55,-1.15,-0.68,-0.95,-0.62,-2.15,-0.47,2
-1.00,-0.58,-0.83,-0.58,-0.84,-0.67,-1.91,-0.56,2
-1.00,-0.72,-1.11,-0.60,-0.89,-0.69,-2.40,-0.62,2
-1.00,-0.65,-1.16,-0.55,-1.17,-0.75,-1.90,-0.53,2
-1.00,-0.70,-0.98,-0.69,-1.00,-0.60,-3.50,-0.59,2
-1.00,-0.65,-1.04,-0.74,-0.81,-0.57,-2.35,-0.51,2
-1.00,-0.68,-0.98,-0.57,-1.04,-0.59,-2.54,-0.58,2
-1.00,-0.65,-1.19,-0.68,-1.11,-0.75,-1.13,-0.61,2
-1.00,-0.67,-1.04,-0.63,-1.07,-0.55,-4.37,-0.49,2
-1.00,-0.61,-1.13,-0.66,-1.00,-0.69,-2.32,-0.55,2
-1.00,-0.62,-0.85,-0.68,-1.05,-0.71,-0.88,-0.57,2
-1.00,-0.58,-1.11,-0.80,-0.83,-0.78,-3.41,-0.52,2
-1.00,-0.62,-1.02,-0.73,-1.12,-0.68,-1.62,-0.62,2
-1.00,-0.60,-0.85,-0.69,-0.93,-0.67,-1.64,-0.58,2
-1.00,-0.76,-1.19,-0.68,-0.97,-0.69,-1.28,-0.53,2
-1.00,-0.70,-1.14,-0.60,-1.10,-0.76,-1.31,-0.48,2
-1.00,-0.73,-1.15,-0.69,-1.04,-0.71,-3.03,-0.53,2
-1.00,-0.57,-1.04,-0.73,-0.86,-0.74,-1.51,-0.62,2
-1.00,-0.57,-0.83,-0.59,-0.94,-0.56,-3.68,-0.52,2
-1.00,-0.80,-0.97,-0.77,-1.02,-0.70,-1.03,-0.60,2
-1.00,-0.67,-1.15,-0.70,-0.82,-0.57,-1.25,-0.46,2
-1.00,-0.80,-1.14,-0.65,-0.95,-0.64,-3.89,-0.55,2
-1.00,-0.57,-1.18,-0.58,-1.18,-0.69,-2.14,-0.49,2
-1.00,-0.76,-1.01,-0.62,-0.95,-0.63,-4.08,-0.61,2
-1.00,-0.56,-0.84,-0.78,-1.17,-0.62,-3.62,-0.59,2
-1.00,-0.61,-1.16,-0.69,-1.03,-0.65,-3.48,-0.62,2
-1.00,-0.77,-1.14,-0.56,-0.90,-0.73,-2.38,-0.54,2
-1.00,-0.59,-1.11,-0.75,-0.88,-0.80,-3.97,-0.59,2
-1.00,-0.63,-1.01,-0.71,-0.81,-0.69,-1.03,-0.46,2
-1.00,-0.59,-0.99,-0.61,-1.13,-0.64,-3.91,-0.59,2
-1.00,-0.57,-1.14,-0.60,-0.88,-0.72,-4.14,-0.46,2
-1.00,-0.68,-1.06,-0.63,-0.81,-0.65,-1.09,-0.60,2
-1.00,-0.67,-1.07,-0.79,-0.83,-0.78,-1.18,-0.56,2
-1.00,-0.58,-0.87,-0.64,-1.04,-0.67,-4.05,-0.46,2
-1.00,-0.67,-1.05,-0.66,-1.05,-0.58,-3.12,-0.51,2
-1.00,-0.72,-0.91,-0.76,-1.20,-0.70,-1.44,-0.55,2
-1.00,-0.58,-0.89,-0.74,-0.86,-0.64,-2.12,-0.59,2
-1.00,-0.57,-0.88,-0.68,-0.92,-0.67,-3.47,-0.61,2
-1.00,-0.78,-0.81,-0.62,-0.93,-0.55,-1.59,-0.53,2
-1.00,-0.59,-1.18,-0.75,-0.98,-0.61,-3.49,-0.55,2
-1.00,-0.56,-0.98,-0.74,-1.18,-0.67,-2.06,-0.54,2
-1.00,-0.79,-1.18,-0.74,-1.13,-0.55,-4.06,-0.53,2
-1.00,-0.59,-0.92,-0.63,-1.07,-0.73,-0.92,-0.47,2
-1.00,-0.61,-0.84,-0.63,-1.04,-0.56,-1.52,-0.47,2
-1.00,-0.71,-1.04,-0.70,-1.04,-0.61,-4.12,-0.55,2
-1.00,-0.59,-0.82,-0.59,-1.03,-0.74,-1.42,-0.47,2
-1.00,-0.68,-1.13,-0.75,-0.86,-0.56,-2.76,-0.48,2
-1.00,-0.76,-1.14,-0.70,-1.14,-0.76,-1.14,-0.47,2
-1.00,-0.61,-1.12,-0.60,-0.92,-0.57,-2.97,-0.53,2
-1.00,-0.55,-1.10,-0.74,-1.08,-0.76,-1.50,-0.50,2
-1.00,-0.73,-0.84,-0.73,-0.97,-0.59,-1.01,-0.54,2
-1.00,-0.60,-0.89,-0.63,-0.85,-0.64,-2.75,-0.50,2
-1.00,-0.75,-0.97,-0.76,-1.15,-0.65,-3.38,-0.48,2
-1.00,-0.70,-1.13,-0.73,-0.86,-0.64,-2.06,-0.49,2
-1.00,-0.62,-0.93,-0.61,-1.18,-0.77,-4.25,-0.59,2
-1.00,-0.59,-0.82,-0.70,-1.15,-0.57,-4.06,-0.48,2
-1.00,-0.66,-1.01,-0.64,-1.13,-0.70,-1.73,-0.51,2
-1.00,-0.75,-0.89,-0.73,-1.05,-0.63,-0.99,-0.52,2
-1.00,-0.75,-1.06,-0.64,-1.08,-0.57,-3.33,-0.60,2
-1.00,-0.75,-0.96,-0.59,-1.02,-0.57,-2.39,-0.55,2
-1.00,-0.68,-0.86,-0.78,-0.89,-0.80,-3.10,-0.51,2
-1.00,-0.76,-0.80,-0.62,-0.98,-0.73,-3.57,-0.49,2
-1.00,-0.64,-1.11,-0.78,-1.05,-0.61,-1.31,-0.52,2
-1.00,-0.74,-0.82,-0.57,-1.04,-0.77,-1.42,-0.57,2
-1.00,-0.56,-1.02,-0.77,-1.09,-0.72,-2.27,-0.52,2
-1.00,-0.55,-1.05,-0.80,-1.07,-0.73,-3.83,-0.55,2
-1.00,-0.69,-0.83,-0.77,-0.81,-0.63,-2.17,-0.46,2
-1.00,-0.65,-1.16,-0.59,-1.18,-0.65,-3.33,-0.52,2
-1.00,-0.79,-0.97,-0.62,-1.16,-0.56,-2.81,-0.46,2
-1.00,-0.78,-0.93,-0.68,-1.06,-0.59,-1.65,-0.58,2
-1.00,-0.56,-1.15,-0.60,-1.19,-0.80,-2.65,-0.54,2
-1.00,-0.74,-1.01,-0.80,-0.81,-0.67,-1.31,-0.46,2
-1.00,-0.64,-1.20,-0.80,-1.12,-0.70,-1.54,-0.51,2
-1.00,-0.72,-0.94,-0.79,-0.81,-0.71,-4.23,-0.60,2
-1.00,-0.71,-1.17,-0.63,-0.92,-0.79,-4.11,-0.60,2
-1.00,-0.76,-0.97,-0.63,-1.20,-0.72,-3.39,-0.55,2
-1.00,-0.71,-1.20,-0.66,-1.09,-0.77,-4.27,-0.49,2
-1.00,-0.80,-0.96,-0.66,-1.15,-0.79,-1.91,-0.54,2
-1.00,-0.74,-0.91,-0.75,-0.91,-0.78,-2.07,-0.50,2
-1.00,-0.59,-0.92,-0.77,-1.10,-0.63,-3.05,-0.57,2
-1.00,-0.65,-1.17,-0.57,-1.13,-0.64,-4.06,-0.54,2
1.00,-0.61,-0.65,-0.63,-0.78,-0.73,-1.07,0.42,3
1.00,-0.74,-0.61,-0.65,-0.56,-0.65,-3.42,0.16,3
1.00,-0.60,-0.69,-0.70,-0.73,-0.59,-1.23,0.17,3
1.00,-0.57,-0.65,-0.58,-0.69,-0.55,-3.38,-0.25,3
1.00,-0.67,-0.77,-0.65,-0.61,-0.71,-3.75,-0.03,3
1.00,-0.79,-0.57,-0.59,-0.59,-0.69,-3.21,-0.24,3
1.00,-0.65,-0.58,-0.68,-0.73,-0.70,-4.41,-0.29,3
1.00,-0.64,-0.58,-0.76,-0.77,-0.62,-1.78,0.02,3
1.00,-0.71,-0.73,-0.77,-0.61,-0.77,-0.89,0.37,3
1.00,-0.63,-0.60,-0.78,-0.60,-0.55,-1.28,0.06,3
1.00,-0.76,-0.77,-0.59,-0.61,-0.72,-4.37,0.30,3
1.00,-0.74,-0.69,-0.75,-0.74,-0.67,-3.17,0.47,3
1.00,-0.74,-0.70,-0.66,-0.80,-0.61,-2.99,-0.45,3
1.00,-0.64,-0.65,-0.56,-0.58,-0.74,-3.68,-0.10,3
1.00,-0.59,-0.79,-0.58,-0.60,-0.64,-0.93,-0.17,3
1.00,-0.69,-0.68,-0.56,-0.63,-0.78,-3.87,0.37,3
1.00,-0.60,-0.60,-0.80,-0.74,-0.73,-1.20,0.37,3
1.00,-0.61,-0.70,-0.69,-0.74,-0.73,-2.34,-0.35,3
1.00,-0.65,-0.64,-0.74,-0.66,-0.78,-1.40,-0.16,3
1.00,-0.77,-0.68,-0.57,-0.74,-0.69,-0.90,-0.14,3
1.00,-0.66,-0.64,-0.61,-0.68,-0.76,-3.85,-0.14,3
1.00,-0.67,-0.74,-0.71,-0.74,-0.55,-3.09,0.11,3
1.00,-0.78,-0.73,-0.76,-0.66,-0.56,-3.73,-0.12,3
1.00,-0.76,-0.59,-0.56,-0.79,-0.79,-4.18,-0.38,3
1.00,-0.65,-0.60,-0.56,-0.60,-0.63,-1.76,-0.02,3
1.00,-0.73,-0.78,-0.67,-0.57,-0.57,-3.01,-0.23,3
1.00,-0.78,-0.73,-0.61,-0.77,-0.79,-4.12,0.03,3
1.00,-0.61,-0.69,-0.64,-0.75,-0.62,-0.96,0.29,3
1.00,-0.66,-0.66,-0.58,-0.68,-0.74,-4.20,0.19,3
1.00,-0.77,-0.65,-0.71,-0.66,-0.79,-2.56,-0.21,3
1.00,-0.73,-0.67,-0.57,-0.72,-0.67,-1.68,0.23,3
1.00,-0.64,-0.79,-0.60,-0.79,-0.65,-2.41,-0.32,3
1.00,-0.71,-0.62,-0.72,-0.70,-0.68,-1.61,0.31,3
1.00,-0.66,-0.79,-0.78,-0.66,-0.55,-3.02,0.11,3
1.00,-0.64,-0.78,-0.62,-0.74,-0.78,-1.49,-0.06,3
1.00,-0.61,-0.64,-0.69,-0.66,-0.56,-1.01,0.30,3
1.00,-0.69,-0.79,-0.72,-0.76,-0.68,-2.02,0.03,3
1.00,-0.76,-0.73,-0.69,-0.61,-0.64,-2.73,0.19,3
1.00,-0.66,-0.80,-0.70,-0.62,-0.79,-3.45,0.45,3
1.00,-0.62,-0.62,-0.68,-0.67,-0.62,-1.89,0.04,3
1.00,-0.55,-0.70,-0.77,-0.78,-0.72,-1.80,-0.40,3
1.00,-0.78,-0.70,-0.65,-0.76,-0.66,-4.49,0.48,3
1.00,-0.69,-0.60,-0.75,-0.79,-0.69,-3.29,-0.09,3
1.00,-0.70,-0.75,-0.62,-0.74,-0.62,-1.22,0.44,3
1.00,-0.67,-0.69,-0.65,-0.70,-0.59,-3.60,0.48,3
1.00,-0.72,-0.73,-0.80,-0.67,-0.72,-3.06,-0.34,3
1.00,-0.59,-0.67,-0.64,-0.64,-0.55,-2.00,-0.37,3
1.00,-0.60,-0.69,-0.63,-0.59,-0.73,-1.94,0.28,3
1.00,-0.69,-0.75,-0.75,-0.77,-0.69,-2.96,-0.10,3
1.00,-0.61,-0.71,-0.61,-0.73,-0.65,-2.51,-0.41,3
1.00,-0.76,-0.70,-0.71,-0.68,-0.71,-2.33,0.42,3
1.00,-0.78,-0.60,-0.68,-0.72,-0.78,-4.44,0.19,3
1.00,-0.76,-0.66,-0.79,-0.78,-0.60,-2.05,-0.10,3
1.00,-0.66,-0.68,-0.65,-0.70,-0.74,-3.89,0.26,3
1.00,-0.75,-0.63,-0.56,-0.64,-0.70,-2.63,0.16,3
1.00,-0.70,-0.59,-0.65,-0.73,-0.57,-2.07,0.35,3
1.00,-0.69,-0.67,-0.55,-0.61,-0.59,-0.89,0.46,3
1.00,-0.59,-0.77,-0.75,-0.79,-0.77,-3.61,-0.35,3
1.00,-0.77,-0.73,-0.79,-0.62,-0.73,-1.72,-0.44,3
1.00,-0.79,-0.76,-0.66,-0.74,-0.63,-3.51,-0.32,3
1.00,-0.79,-0.60,-0.61,-0.70,-0.74,-0.82,-0.29,3
1.00,-0.73,-0.75,-0.57,-0.61,-0.67,-1.11,0.41,3
1.00,-0.78,-0.67,-0.60,-0.57,-0.60,-3.43,0.29,3
1.00,-0.63,-0.63,-0.62,-0.66,-0.65,-0.91,0.28,3
1.00,-0.71,-0.75,-0.69,-0.72,-0.67,-1.08,-0.28,3
1.00,-0.60,-0.61,-0.59,-0.76,-0.60,-3.85,-0.12,3
1.00,-0.67,-0.76,-0.55,-0.70,-0.62,-4.49,-0.16,3
1.00,-0.77,-0.72,-0.66,-0.69,-0.74,-2.98,0.39,3
1.00,-0.57,-0.58,-0.64,-0.76,-0.76,-0.90,-0.35,3
1.00,-0.69,-0.77,-0.56,-0.73,-0.74,-2.57,-0.02,3
1.00,-0.61,-0.78,-0.73,-0.74,-0.55,-4.35,-0.21,3
1.00,-0.68,-0.77,-0.77,-0.67,-0.63,-1.41,0.05,3
1.00,-0.73,-0.69,-0.65,-0.60,-0.64,-1.42,-0.03,3
1.00,-0.63,-0.61,-0.70,-0.64,-0.66,-1.80,-0.26,3
1.00,-0.73,-0.63,-0.70,-0.79,-0.73,-2.92,-0.19,3
1.00,-0.64,-0.70,-0.62,-0.71,-0.67,-3.17,-0.24,3
1.00,-0.62,-0.62,-0.57,-0.68,-0.63,-2.36,-0.15,3
1.00,-0.65,-0.63,-0.73,-0.66,-0.55,-2.56,0.03,3
1.00,-0.67,-0.61,-0.77,-0.64,-0.77,-2.40,0.50,3
1.00,-0.69,-0.56,-0.74,-0.74,-0.73,-3.58,0.00,3
1.00,-0.72,-0.72,-0.69,-0.69,-0.62,-2.86,0.03,3
1.00,-0.69,-0.63,-0.79,-0.78,-0.71,-2.30,-0.48,3
1.00,-0.73,-0.66,-0.60,-0.59,-0.74,-3.61,0.00,3
1.00,-0.64,-0.66,-0.69,-0.66,-0.64,-2.97,-0.36,3
1.00,-0.69,-0.63,-0.65,-0.75,-0.58,-3.66,-0.37,3
1.00,-0.74,-0.58,-0.74,-0.75,-0.63,-4.48,0.26,3
1.00,-0.68,-0.68,-0.70,-0.67,-0.62,-2.83,0.47,3
1.00,-0.59,-0.69,-0.70,-0.68,-0.79,-1.63,-0.10,3
1.00,-0.68,-0.67,-0.58,-0.76,-0.66,-3.14,-0.42,3
1.00,-0.59,-0.73,-0.68,-0.63,-0.80,-2.88,0.46,3
1.00,-0.67,-0.73,-0.77,-0.57,-0.79,-1.70,-0.05,3
1.00,-0.55,-0.76,-0.66,-0.67,-0.61,-2.93,-0.01,3
1.00,-0.70,-0.60,-0.55,-0.72,-0.79,-3.17,-0.26,3
1.00,-0.69,-0.62,-0.57,-0.73,-0.73,-3.94,-0.28,3
1.00,-0.57,-0.75,-0.57,-0.77,-0.72,-1.82,0.22,3
1.00,-0.59,-0.78,-0.64,-0.64,-0.56,-2.07,-0.47,3
1.00,-0.73,-0.68,-0.68,-0.62,-0.61,-1.46,0.01,3
1.00,-0.69,-0.74,-0.60,-0.63,-0.78,-2.01,-0.33,3
1.00,-0.79,-0.73,-0.68,-0.67,-0.57,-1.33,0.32,3
1.00,-0.61,-0.59,-0.64,-0.67,-0.66,-4.11,0.05,3
-1.00,-0.77,-0.70,-0.71,-0.68,-0.69,-2.88,-0.38,3
-1.00,-0.58,-0.57,-0.66,-0.80,-0.57,-2.14,0.29,3
-1.00,-0.58,-0.59,-0.63,-0.77,-0.77,-2.35,0.05,3
-1.00,-0.64,-0.66,-0.76,-0.62,-0.77,-3.81,-0.48,3
-1.00,-0.79,-0.65,-0.76,-0.67,-0.56,-0.94,-0.17,3
-1.00,-0.64,-0.62,-0.66,-0.70,-0.66,-0.80,-0.49,3
-1.00,-0.67,-0.65,-0.69,-0.75,-0.63,-1.26,-0.45,3
-1.00,-0.67,-0.72,-0.70,-0.56,-0.74,-0.89,0.09,3
-1.00,-0.62,-0.67,-0.74,-0.56,-0.80,-2.15,-0.20,3
-1.00,-0.70,-0.65,-0.78,-0.68,-0.75,-4.18,0.11,3
-1.00,-0.74,-0.72,-0.63,-0.62,-0.76,-1.67,-0.42,3
-1.00,-0.80,-0.66,-0.63,-0.73,-0.70,-2.89,-0.27,3
-1.00,-0.76,-0.61,-0.70,-0.66,-0.73,-1.60,0.08,3
-1.00,-0.60,-0.78,-0.67,-0.73,-0.75,-2.06,0.12,3
-1.00,-0.66,-0.75,-0.70,-0.59,-0.62,-3.98,0.35,3
-1.00,-0.75,-0.63,-0.58,-0.56,-0.77,-1.90,0.49,3
-1.00,-0.56,-0.71,-0.56,-0.62,-0.76,-1.91,0.47,3
-1.00,-0.60,-0.69,-0.70,-0.75,-0.74,-4.02,0.05,3
-1.00,-0.79,-0.64,-0.60,-0.71,-0.71,-3.15,0.04,3
-1.00,-0.66,-0.72,-0.76,-0.66,-0.60,-1.98,0.30,3
-1.00,-0.74,-0.71,-0.71,-0.67,-0.65,-1.97,0.25,3
-1.00,-0.66,-0.72,-0.59,-0.56,-0.76,-2.43,0.32,3
-1.00,-0.64,-0.79,-0.80,-0.62,-0.75,-2.27,0.14,3
-1.00,-0.74,-0.72,-0.79,-0.80,-0.75,-1.54,-0.43,3
-1.00,-0.79,-0.64,-0.67,-0.62,-0.60,-1.45,-0.03,3
-1.00,-0.71,-0.65,-0.65,-0.74,-0.56,-0.92,-0.39,3
-1.00,-0.64,-0.60,-0.73,-0.58,-0.68,-3.74,-0.32,3
-1.00,-0.55,-0.63,-0.77,-0.56,-0.65,-3.77,0.38,3
-1.00,-0.78,-0.65,-0.60,-0.73,-0.70,-4.12,-0.31,3
-1.00,-0.68,-0.71,-0.79,-0.67,-0.67,-1.87,0.07,3
-1.00,-0.66,-0.70,-0.57,-0.74,-0.71,-3.51,0.06,3
-1.00,-0.61,-0.80,-0.69,-0.67,-0.69,-1.01,-0.50,3
-1.00,-0.65,-0.72,-0.57,-0.66,-0.65,-2.74,-0.37,3
-1.00,-0.62,-0.74,-0.56,-0.64,-0.63,-3.18,0.05,3
-1.00,-0.66,-0.74,-0.79,-0.66,-0.69,-4.21,-0.31,3
-1.00,-0.66,-0.63,-0.79,-0.72,-0.76,-3.74,0.03,3
-1.00,-0.78,-0.66,-0.66,-0.76,-0.66,-1.23,0.46,3
-1.00,-0.76,-0.68,-0.58,-0.77,-0.74,-2.16,0.21,3
-1.00,-0.71,-0.69,-0.74,-0.60,-0.57,-2.97,0.38,3
-1.00,-0.63,-0.66,-0.74,-0.62,-0.77,-3.17,0.37,3
-1.00,-0.77,-0.62,-0.78,-0.63,-0.73,-2.61,0.24,3
-1.00,-0.57,-0.73,-0.71,-0.74,-0.77,-2.98,-0.26,3
-1.00,-0.67,-0.77,-0.66,-0.71,-0.55,-2.79,0.23,3
-1.00,-0.59,-0.59,-0.71,-0.78,-0.70,-3.89,-0.22,3
-1.00,-0.77,-0.73,-0.58,-0.75,-0.70,-3.57,0.13,3
-1.00,-0.66,-0.63,-0.62,-0.74,-0.63,-1.96,0.13,3
-1.00,-0.78,-0.78,-0.68,-0.79,-0.70,-1.74,0.26,3
-1.00,-0.74,-0.69,-0.74,-0.58,-0.62,-4.20,-0.01,3
-1.00,-0.57,-0.68,-0.63,-0.75,-0.76,-4.37,0.09,3
-1.00,-0.76,-0.66,-0.72,-0.68,-0.59,-1.72,-0.36,3
-1.00,-0.74,-0.74,-0.62,-0.77,-0.68,-2.61,-0.42,3
-1.00,-0.58,-0.60,-0.61,-0.62,-0.60,-1.91,-0.08,3
-1.00,-0.74,-0.70,-0.74,-0.74,-0.72,-2.54,0.03,3
-1.00,-0.68,-0.66,-0.66,-0.58,-0.59,-2.74,-0.38,3
-1.00,-0.70,-0.77,-0.59,-0.57,-0.71,-4.50,0.19,3
-1.00,-0.80,-0.67,-0.73,-0.64,-0.57,-0.83,0.15,3
-1.00,-0.72,-0.59,-0.71,-0.78,-0.80,-1.34,0.35,3
-1.00,-0.73,-0.75,-0.69,-0.59,-0.73,-1.65,-0.17,3
-1.00,-0.80,-0.76,-0.70,-0.77,-0.76,-2.92,-0.50,3
-1.00,-0.63,-0.78,-0.71,-0.58,-0.77,-1.35,0.45,3
-1.00,-0.78,-0.74,-0.78,-0.64,-0.61,-4.34,-0.15,3
-1.00,-0.80,-0.58,-0.75,-0.73,-0.70,-1.73,0.05,3
-1.00,-0.70,-0.69,-0.76,-0.59,-0.76,-2.00,-0.25,3
-1.00,-0.69,-0.79,-0.65,-0.59,-0.76,-0.99,0.44,3
-1.00,-0.62,-0.64,-0.77,-0.67,-0.78,-2.80,0.20,3
-1.00,-0.71,-0.62,-0.59,-0.76,-0.74,-4.13,0.33,3
-1.00,-0.68,-0.79,-0.68,-0.72,-0.76,-2.47,0.28,3
-1.00,-0.64,-0.61,-0.72,-0.58,-0.75,-2.88,0.34,3
-1.00,-0.58,-0.79,-0.64,-0.62,-0.69,-1.62,-0.34,3
-1.00,-0.71,-0.70,-0.66,-0.57,-0.60,-2.66,-0.30,3
-1.00,-0.62,-0.72,-0.57,-0.61,-0.70,-1.35,0.27,3
-1.00,-0.79,-0.70,-0.66,-0.79,-0.78,-2.81,-0.27,3
-1.00,-0.69,-0.77,-0.58,-0.55,-0.68,-1.28,0.06,3
-1.00,-0.67,-0.61,-0.77,-0.56,-0.80,-2.39,0.48,3
-1.00,-0.76,-0.65,-0.77,-0.75,-0.63,-1.88,0.10,3
-1.00,-0.76,-0.56,-0.61,-0.55,-0.68,-1.88,0.37,3
-1.00,-0.69,-0.69,-0.66,-0.68,-0.70,-1.66,-0.20,3
-1.00,-0.55,-0.75,-0.70,-0.74,-0.61,-3.85,-0.30,3
-1.00,-0.70,-0.57,-0.57,-0.64,-0.58,-3.36,-0.30,3
-1.00,-0.57,-0.75,-0.73,-0.56,-0.60,-2.25,0.02,3
-1.00,-0.76,-0.60,-0.62,-0.70,-0.63,-1.49,-0.20,3
-1.00,-0.75,-0.64,-0.79,-0.63,-0.75,-3.73,-0.12,3
-1.00,-0.71,-0.67,-0.72,-0.57,-0.68,-1.86,-0.36,3
-1.00,-0.57,-0.60,-0.74,-0.64,-0.77,-2.29,-0.10,3
-1.00,-0.74,-0.69,-0.77,-0.79,-0.63,-3.43,0.05,3
-1.00,-0.66,-0.69,-0.75,-0.59,-0.64,-3.88,0.04,3
-1.00,-0.72,-0.62,-0.55,-0.68,-0.66,-3.02,-0.34,3
-1.00,-0.62,-0.72,-0.67,-0.69,-0.59,-3.31,0.23,3
-1.00,-0.73,-0.57,-0.71,-0.58,-0.66,-4.28,-0.34,3
-1.00,-0.56,-0.60,-0.78,-0.58,-0.73,-4.25,0.47,3
-1.00,-0.74,-0.68,-0.69,-0.61,-0.75,-4.32,0.11,3
-1.00,-0.80,-0.74,-0.71,-0.78,-0.64,-3.65,0.23,3
-1.00,-0.55,-0.58,-0.73,-0.59,-0.79,-3.38,0.26,3
-1.00,-0.66,-0.78,-0.73,-0.68,-0.69,-4.47,-0.28,3
-1.00,-0.63,-0.78,-0.76,-0.74,-0.56,-3.04,-0.35,3
-1.00,-0.68,-0.77,-0.59,-0.75,-0.79,-4.21,0.09,3
-1.00,-0.79,-0.71,-0.60,-0.61,-0.71,-1.25,0.41,3
-1.00,-0.69,-0.69,-0.56,-0.66,-0.64,-0.89,0.36,3
-1.00,-0.73,-0.74,-0.73,-0.56,-0.65,-4.17,0.10,3
-1.00,-0.72,-0.57,-0.79,-0.62,-0.62,-2.58,0.31,3
